Sales_ID,SKU,Warehouse_ID,Sale_Date,Quantity_Sold,Promo_Flag
SL016463,P0014,W04,2024-02-24,46,0
SL016464,P0389,W02,2024-08-08,6,1
SL016465,P0459,W02,2024-04-01,9,0
SL016466,P0232,W05,2024-03-14,11,0
SL016467,P0261,W05,2024-02-25,47,0
SL016468,P0192,W01,2024-08-19,47,0
SL016469,P0413,W05,2024-06-27,5,1
SL016470,P0203,W05,2024-03-01,8,0
SL016471,P0261,W04,2024-12-25,35,0
SL016472,P0113,W01,2024-04-26,25,0
SL016473,P0374,W01,2024-03-18,36,0
SL016474,P0352,W02,2024-08-23,39,0
SL016475,P0036,W02,2024-02-02,49,0
SL016476,P0079,W01,2024-02-24,44,0
SL016477,P0275,W01,2024-08-30,6,0
SL016478,P0448,W02,2024-09-30,24,0
SL016479,P0278,W04,2024-03-14,21,1
SL016480,P0162,W04,2024-01-21,36,0
SL016481,P0312,W04,2024-12-18,18,0
SL016482,P0017,W04,2024-07-19,48,1
SL016483,P0204,W02,2024-06-02,1,0
SL016484,P0473,W03,2024-09-10,29,0
SL016485,P0440,W05,2024-07-25,17,0
SL016486,P0017,W05,2024-05-28,5,1
SL016487,P0202,W05,2024-07-01,6,1
SL016488,P0476,W05,2024-10-28,45,1
SL016489,P0210,W02,2024-10-23,8,1
SL016490,P0499,W03,2024-09-17,25,0
SL016491,P0402,W02,2024-02-13,19,0
SL016492,P0429,W03,2024-05-23,48,0
SL016493,P0480,W02,2024-08-31,39,0
SL016494,P0078,W01,2024-01-05,9,0
SL016495,P0056,W03,2024-03-02,28,0
SL016496,P0080,W05,2024-12-11,31,0
SL016497,P0306,W03,2024-01-26,1,0
SL016498,P0058,W04,2024-11-12,41,0
SL016499,P0018,W03,2024-11-20,10,0
SL016500,P0208,W04,2024-07-02,22,1
SL016501,P0465,W04,2024-11-01,1,0
SL016502,P0135,W01,2024-02-05,13,0
SL016503,P0332,W03,2024-01-30,14,0
SL016504,P0482,W01,2024-03-09,23,0
SL016505,P0010,W05,2024-08-19,39,0
SL016506,P0069,W03,2024-06-24,28,1
SL016507,P0341,W02,2024-10-04,29,1
SL016508,P0387,W02,2024-02-02,40,0
SL016509,P0083,W02,2024-03-09,33,1
SL016510,P0109,W04,2024-12-17,2,1
SL016511,P0044,W02,2024-09-11,43,1
SL016512,P0483,W05,2024-02-19,33,0
SL016513,P0454,W03,2024-01-23,24,1
SL016514,P0398,W03,2024-09-10,12,0
SL016515,P0132,W04,2024-06-12,40,1
SL016516,P0493,W04,2024-09-29,28,0
SL016517,P0499,W04,2024-06-29,35,0
SL016518,P0018,W05,2024-12-12,10,1
SL016519,P0093,W03,2024-09-06,47,0
SL016520,P0483,W01,2024-08-24,44,0
SL016521,P0436,W04,2024-08-19,34,0
SL016522,P0294,W02,2024-05-01,5,0
SL016523,P0464,W01,2024-08-29,41,0
SL016524,P0148,W01,2024-05-13,18,0
SL016525,P0472,W04,2024-03-11,6,0
SL016526,P0483,W02,2024-12-11,11,0
SL016527,P0172,W04,2024-11-05,46,0
SL016528,P0051,W04,2024-10-05,1,0
SL016529,P0019,W02,2024-08-06,23,0
SL016530,P0120,W01,2024-07-03,4,0
SL016531,P0324,W01,2024-11-02,7,0
SL016532,P0225,W02,2024-11-09,41,0
SL016533,P0066,W01,2024-08-04,49,0
SL016534,P0141,W05,2024-10-07,17,0
SL016535,P0446,W04,2024-10-07,11,0
SL016536,P0189,W05,2024-05-04,27,0
SL016537,P0493,W05,2024-06-27,12,0
SL016538,P0158,W05,2024-11-22,47,1
SL016539,P0098,W03,2024-02-04,34,1
SL016540,P0158,W03,2024-03-10,8,0
SL016541,P0435,W05,2024-12-25,23,0
SL016542,P0246,W04,2024-06-26,26,0
SL016543,P0344,W05,2024-02-18,34,0
SL016544,P0432,W05,2024-03-08,32,0
SL016545,P0236,W03,2024-01-07,6,1
SL016546,P0033,W05,2024-04-03,1,0
SL016547,P0361,W04,2024-03-21,4,0
SL016548,P0241,W04,2024-09-06,25,0
SL016549,P0330,W05,2024-02-07,8,0
SL016550,P0338,W04,2024-12-15,40,0
SL016551,P0275,W05,2024-02-14,46,0
SL016552,P0071,W03,2024-12-24,20,0
SL016553,P0313,W05,2024-05-16,14,1
SL016554,P0403,W01,2024-11-06,33,0
SL016555,P0216,W03,2024-11-03,3,0
SL016556,P0079,W04,2024-10-31,15,1
SL016557,P0169,W04,2024-08-16,27,0
SL016558,P0298,W03,2024-07-01,19,0
SL016559,P0471,W01,2024-11-21,1,0
SL016560,P0180,W03,2024-07-22,35,0
SL016561,P0116,W02,2024-04-20,33,0
SL016562,P0260,W01,2024-03-08,17,0
SL016563,P0486,W03,2024-12-22,13,1
SL016564,P0260,W02,2024-02-07,48,0
SL016565,P0005,W05,2024-07-16,12,1
SL016566,P0297,W01,2024-10-31,39,1
SL016567,P0108,W05,2024-04-01,26,1
SL016568,P0343,W02,2024-09-20,27,0
SL016569,P0360,W04,2024-08-30,24,0
SL016570,P0117,W04,2024-04-25,17,1
SL016571,P0357,W04,2024-04-04,11,0
SL016572,P0445,W05,2024-07-31,22,0
SL016573,P0331,W01,2024-09-02,8,0
SL016574,P0439,W05,2024-06-21,42,0
SL016575,P0331,W05,2024-10-11,48,0
SL016576,P0013,W04,2024-03-19,32,0
SL016577,P0142,W05,2024-10-06,29,1
SL016578,P0188,W02,2024-05-28,42,0
SL016579,P0456,W03,2024-10-05,32,0
SL016580,P0281,W03,2024-12-16,40,0
SL016581,P0466,W03,2024-08-13,5,0
SL016582,P0115,W04,2024-11-18,49,0
SL016583,P0428,W04,2024-04-27,13,0
SL016584,P0236,W03,2024-03-13,25,1
SL016585,P0338,W01,2024-01-06,42,0
SL016586,P0010,W03,2024-11-16,10,0
SL016587,P0199,W05,2024-01-22,26,0
SL016588,P0252,W03,2024-06-27,26,0
SL016589,P0050,W03,2024-07-14,21,0
SL016590,P0428,W01,2024-04-18,23,0
SL016591,P0142,W04,2024-07-03,44,1
SL016592,P0271,W04,2024-02-24,12,1
SL016593,P0016,W05,2024-08-16,39,0
SL016594,P0002,W03,2024-01-19,43,0
SL016595,P0158,W02,2024-12-29,25,0
SL016596,P0030,W05,2024-08-03,12,0
SL016597,P0082,W04,2024-02-17,36,0
SL016598,P0031,W01,2024-06-08,32,0
SL016599,P0236,W04,2024-09-29,18,0
SL016600,P0496,W04,2024-04-05,42,0
SL016601,P0333,W01,2024-01-30,20,0
SL016602,P0148,W03,2024-04-30,2,0
SL016603,P0177,W03,2024-12-19,33,1
SL016604,P0370,W04,2024-07-08,46,0
SL016605,P0035,W05,2024-05-31,17,0
SL016606,P0023,W02,2024-09-11,36,0
SL016607,P0106,W05,2024-07-09,30,0
SL016608,P0097,W05,2024-05-21,9,0
SL016609,P0230,W04,2024-09-02,31,0
SL016610,P0227,W04,2024-02-03,39,0
SL016611,P0371,W02,2024-07-05,21,0
SL016612,P0100,W02,2024-03-26,22,0
SL016613,P0445,W02,2024-06-09,17,0
SL016614,P0468,W04,2024-12-29,3,0
SL016615,P0055,W04,2024-04-27,32,0
SL016616,P0195,W05,2024-04-20,33,1
SL016617,P0008,W04,2024-02-27,10,0
SL016618,P0424,W03,2024-01-18,5,0
SL016619,P0315,W03,2024-12-24,4,1
SL016620,P0128,W02,2024-05-19,38,0
SL016621,P0032,W04,2024-07-12,32,0
SL016622,P0093,W03,2024-05-09,38,0
SL016623,P0007,W05,2024-07-30,41,0
SL016624,P0258,W01,2024-10-10,20,0
SL016625,P0341,W05,2024-04-29,9,0
SL016626,P0390,W01,2024-02-11,15,1
SL016627,P0220,W05,2024-01-03,8,0
SL016628,P0240,W03,2024-08-16,34,0
SL016629,P0106,W04,2024-08-16,30,1
SL016630,P0036,W01,2024-12-08,10,0
SL016631,P0416,W04,2024-05-20,14,1
SL016632,P0045,W04,2024-02-26,34,0
SL016633,P0298,W03,2024-08-03,22,0
SL016634,P0309,W02,2024-05-10,13,0
SL016635,P0366,W02,2024-04-23,29,1
SL016636,P0009,W01,2024-07-09,29,0
SL016637,P0459,W03,2024-08-30,7,0
SL016638,P0087,W04,2024-10-20,44,0
SL016639,P0370,W05,2024-11-10,6,0
SL016640,P0331,W05,2024-01-28,35,1
SL016641,P0177,W01,2024-01-26,37,1
SL016642,P0130,W01,2024-03-24,4,0
SL016643,P0195,W01,2024-12-12,14,0
SL016644,P0011,W03,2024-11-16,6,0
SL016645,P0306,W05,2024-11-25,17,0
SL016646,P0419,W03,2024-07-20,49,0
SL016647,P0122,W03,2024-03-01,24,0
SL016648,P0399,W04,2024-07-03,13,1
SL016649,P0235,W03,2024-09-02,12,0
SL016650,P0331,W03,2024-01-01,29,1
SL016651,P0031,W04,2024-08-30,24,0
SL016652,P0348,W02,2024-02-01,34,0
SL016653,P0446,W04,2024-08-22,14,0
SL016654,P0412,W01,2024-01-17,27,0
SL016655,P0224,W02,2024-03-29,5,0
SL016656,P0153,W05,2024-02-21,40,0
SL016657,P0212,W03,2024-06-12,47,0
SL016658,P0092,W02,2024-10-29,9,0
SL016659,P0409,W05,2024-02-01,16,0
SL016660,P0331,W04,2024-07-16,13,0
SL016661,P0467,W04,2024-12-16,15,0
SL016662,P0348,W01,2024-07-19,36,1
SL016663,P0129,W01,2024-04-16,25,0
SL016664,P0443,W02,2024-12-01,16,0
SL016665,P0197,W03,2024-12-10,44,1
SL016666,P0458,W04,2024-10-22,44,0
SL016667,P0042,W02,2024-01-28,31,1
SL016668,P0366,W02,2024-12-02,47,0
SL016669,P0418,W02,2024-10-13,37,0
SL016670,P0228,W01,2024-04-28,33,1
SL016671,P0194,W04,2024-12-08,20,1
SL016672,P0018,W01,2024-01-31,26,0
SL016673,P0333,W01,2024-06-02,35,0
SL016674,P0243,W02,2024-09-16,40,0
SL016675,P0389,W05,2024-04-16,7,0
SL016676,P0276,W05,2024-09-07,45,0
SL016677,P0450,W05,2024-12-28,42,0
SL016678,P0127,W02,2024-04-16,31,1
SL016679,P0075,W03,2024-04-26,17,0
SL016680,P0062,W04,2024-09-01,43,0
SL016681,P0478,W02,2024-03-19,8,1
SL016682,P0480,W02,2024-08-16,23,0
SL016683,P0288,W01,2024-01-23,47,0
SL016684,P0186,W05,2024-07-15,44,0
SL016685,P0178,W02,2024-12-26,18,0
SL016686,P0166,W03,2024-07-06,42,0
SL016687,P0183,W04,2024-08-04,12,0
SL016688,P0028,W03,2024-09-03,30,1
SL016689,P0330,W02,2024-06-02,36,0
SL016690,P0470,W02,2024-07-13,15,0
SL016691,P0247,W01,2024-04-25,18,0
SL016692,P0337,W03,2024-07-14,25,0
SL016693,P0022,W01,2024-02-24,13,1
SL016694,P0427,W03,2024-06-23,24,0
SL016695,P0467,W05,2024-05-23,17,0
SL016696,P0465,W05,2024-11-09,1,0
SL016697,P0472,W03,2024-12-28,37,1
SL016698,P0420,W01,2024-08-04,49,0
SL016699,P0096,W05,2024-09-13,27,0
SL016700,P0122,W02,2024-05-06,20,1
SL016701,P0250,W04,2024-06-21,18,0
SL016702,P0494,W01,2024-04-03,9,0
SL016703,P0379,W03,2024-08-06,10,0
SL016704,P0308,W04,2024-02-21,25,0
SL016705,P0420,W04,2024-01-19,49,0
SL016706,P0412,W02,2024-12-23,1,0
SL016707,P0334,W01,2024-08-24,36,0
SL016708,P0442,W04,2024-06-19,18,0
SL016709,P0420,W01,2024-10-01,47,1
SL016710,P0326,W02,2024-10-21,15,0
SL016711,P0137,W03,2024-12-29,33,0
SL016712,P0277,W04,2024-06-08,22,0
SL016713,P0320,W04,2024-08-27,24,1
SL016714,P0332,W04,2024-03-05,1,1
SL016715,P0061,W01,2024-08-04,11,1
SL016716,P0250,W04,2024-02-16,43,0
SL016717,P0478,W01,2024-03-14,26,0
SL016718,P0095,W05,2024-06-12,26,0
SL016719,P0296,W05,2024-07-16,6,1
SL016720,P0184,W01,2024-11-23,33,0
SL016721,P0260,W05,2024-05-27,14,0
SL016722,P0287,W02,2024-03-26,24,0
SL016723,P0155,W02,2024-01-09,38,0
SL016724,P0186,W05,2024-09-09,49,1
SL016725,P0409,W03,2024-08-19,41,0
SL016726,P0069,W01,2024-09-03,17,0
SL016727,P0326,W05,2024-01-01,14,1
SL016728,P0261,W01,2024-09-23,19,1
SL016729,P0115,W05,2024-04-14,8,0
SL016730,P0347,W02,2024-08-21,23,0
SL016731,P0008,W03,2024-09-13,44,0
SL016732,P0265,W01,2024-03-21,2,0
SL016733,P0271,W03,2024-05-02,3,0
SL016734,P0484,W02,2024-06-20,13,0
SL016735,P0249,W04,2024-11-02,5,0
SL016736,P0105,W04,2024-09-29,18,0
SL016737,P0263,W01,2024-12-24,1,0
SL016738,P0224,W02,2024-09-03,37,0
SL016739,P0328,W01,2024-12-28,21,0
SL016740,P0495,W01,2024-07-12,44,0
SL016741,P0371,W01,2024-04-21,19,0
SL016742,P0271,W03,2024-01-23,38,1
SL016743,P0165,W05,2024-11-10,34,0
SL016744,P0083,W02,2024-07-20,2,0
SL016745,P0295,W03,2024-04-15,20,0
SL016746,P0134,W05,2024-04-03,31,0
SL016747,P0211,W01,2024-01-25,13,0
SL016748,P0313,W04,2024-05-24,14,1
SL016749,P0092,W03,2024-12-31,38,0
SL016750,P0337,W02,2024-01-19,12,0
SL016751,P0490,W02,2024-07-28,13,0
SL016752,P0403,W05,2024-03-22,24,1
SL016753,P0127,W03,2024-02-15,40,0
SL016754,P0191,W01,2024-02-04,31,0
SL016755,P0159,W05,2024-07-20,14,0
SL016756,P0331,W02,2024-01-23,30,0
SL016757,P0335,W03,2024-12-30,27,0
SL016758,P0010,W04,2024-10-26,36,0
SL016759,P0107,W01,2024-09-21,6,1
SL016760,P0087,W02,2024-12-11,6,0
SL016761,P0067,W03,2024-12-14,15,1
SL016762,P0062,W04,2024-07-05,24,0
SL016763,P0387,W02,2024-10-24,13,0
SL016764,P0146,W04,2024-07-08,7,0
SL016765,P0153,W02,2024-08-27,45,0
SL016766,P0107,W05,2024-12-14,21,0
SL016767,P0148,W05,2024-05-06,38,0
SL016768,P0186,W05,2024-10-17,38,1
SL016769,P0349,W03,2024-04-20,14,0
SL016770,P0342,W05,2024-02-12,3,1
SL016771,P0178,W03,2024-10-27,43,0
SL016772,P0377,W01,2024-05-13,45,1
SL016773,P0335,W05,2024-01-13,35,0
SL016774,P0487,W03,2024-01-11,12,0
SL016775,P0266,W02,2024-04-11,21,1
SL016776,P0149,W03,2024-07-15,20,0
SL016777,P0247,W03,2024-02-24,27,0
SL016778,P0254,W02,2024-07-01,5,1
SL016779,P0500,W03,2024-01-19,45,0
SL016780,P0029,W02,2024-12-28,11,0
SL016781,P0352,W04,2024-09-18,49,0
SL016782,P0266,W05,2024-01-09,42,0
SL016783,P0013,W01,2024-05-27,44,0
SL016784,P0047,W03,2024-01-25,6,0
SL016785,P0151,W02,2024-11-01,5,0
SL016786,P0050,W05,2024-03-12,22,0
SL016787,P0215,W03,2024-11-17,1,1
SL016788,P0479,W05,2024-02-26,20,0
SL016789,P0132,W04,2024-01-22,24,0
SL016790,P0372,W03,2024-11-07,20,0
SL016791,P0113,W02,2024-02-05,47,0
SL016792,P0252,W04,2024-06-27,48,0
SL016793,P0451,W03,2024-03-08,29,1
SL016794,P0341,W05,2024-01-01,42,0
SL016795,P0053,W04,2024-02-17,24,0
SL016796,P0130,W02,2024-05-31,8,0
SL016797,P0324,W03,2024-07-15,34,1
SL016798,P0193,W05,2024-02-27,22,0
SL016799,P0079,W05,2024-02-17,39,0
SL016800,P0057,W04,2024-12-20,33,1
SL016801,P0097,W03,2024-08-21,30,0
SL016802,P0198,W05,2024-07-06,6,0
SL016803,P0135,W04,2024-04-23,13,0
SL016804,P0147,W01,2024-03-30,44,1
SL016805,P0172,W05,2024-06-17,19,0
SL016806,P0063,W04,2024-12-28,26,1
SL016807,P0065,W01,2024-12-26,17,1
SL016808,P0295,W04,2024-06-25,37,0
SL016809,P0211,W05,2024-07-10,27,0
SL016810,P0109,W01,2024-05-12,24,0
SL016811,P0282,W04,2024-06-20,47,0
SL016812,P0172,W03,2024-01-18,14,1
SL016813,P0012,W01,2024-09-07,3,0
SL016814,P0406,W04,2024-04-21,5,0
SL016815,P0333,W03,2024-02-09,14,0
SL016816,P0220,W01,2024-04-11,8,1
SL016817,P0398,W04,2024-06-22,43,0
SL016818,P0342,W05,2024-11-09,25,0
SL016819,P0286,W01,2024-12-06,15,0
SL016820,P0172,W01,2024-10-28,45,0
SL016821,P0468,W03,2024-07-14,37,0
SL016822,P0236,W04,2024-03-12,45,0
SL016823,P0475,W05,2024-06-30,3,0
SL016824,P0166,W03,2024-08-28,45,0
SL016825,P0187,W01,2024-10-15,11,0
SL016826,P0170,W03,2024-11-18,9,0
SL016827,P0052,W03,2024-04-22,4,0
SL016828,P0319,W03,2024-12-05,49,0
SL016829,P0189,W01,2024-06-11,15,0
SL016830,P0120,W02,2024-02-08,27,0
SL016831,P0105,W03,2024-08-22,31,1
SL016832,P0162,W02,2024-03-11,16,0
SL016833,P0295,W05,2024-08-06,32,1
SL016834,P0041,W05,2024-01-05,34,0
SL016835,P0377,W05,2024-08-28,6,0
SL016836,P0364,W04,2024-06-13,44,0
SL016837,P0165,W01,2024-01-01,5,1
SL016838,P0321,W02,2024-07-02,24,1
SL016839,P0374,W04,2024-01-08,49,0
SL016840,P0335,W02,2024-04-17,19,0
SL016841,P0160,W01,2024-07-03,30,0
SL016842,P0264,W03,2024-10-10,12,1
SL016843,P0353,W04,2024-06-02,5,0
SL016844,P0018,W01,2024-02-03,28,0
SL016845,P0173,W04,2024-12-17,39,0
SL016846,P0477,W05,2024-01-22,34,0
SL016847,P0352,W04,2024-05-27,12,0
SL016848,P0033,W03,2024-05-30,23,0
SL016849,P0261,W03,2024-03-07,5,0
SL016850,P0210,W02,2024-03-18,40,0
SL016851,P0496,W04,2024-08-19,37,0
SL016852,P0383,W05,2024-02-08,16,0
SL016853,P0330,W03,2024-06-13,9,0
SL016854,P0382,W02,2024-04-08,33,0
SL016855,P0164,W05,2024-05-08,37,0
SL016856,P0481,W05,2024-01-19,33,1
SL016857,P0407,W05,2024-09-27,49,0
SL016858,P0424,W01,2024-01-01,1,0
SL016859,P0005,W03,2024-10-13,47,1
SL016860,P0034,W01,2024-06-28,37,0
SL016861,P0280,W01,2024-09-12,9,1
SL016862,P0145,W03,2024-06-22,18,0
SL016863,P0351,W04,2024-12-07,38,0
SL016864,P0071,W02,2024-02-19,21,0
SL016865,P0465,W03,2024-01-20,44,1
SL016866,P0348,W02,2024-04-14,14,0
SL016867,P0230,W04,2024-07-08,39,0
SL016868,P0125,W03,2024-08-26,39,0
SL016869,P0278,W05,2024-02-12,6,0
SL016870,P0271,W03,2024-01-05,3,0
SL016871,P0357,W04,2024-09-04,48,0
SL016872,P0015,W01,2024-03-06,48,0
SL016873,P0242,W03,2024-09-07,18,0
SL016874,P0498,W05,2024-05-07,37,0
SL016875,P0153,W03,2024-07-03,20,0
SL016876,P0053,W01,2024-07-06,29,0
SL016877,P0149,W03,2024-07-01,36,0
SL016878,P0358,W05,2024-03-11,16,1
SL016879,P0450,W04,2024-03-06,4,0
SL016880,P0219,W05,2024-11-24,45,1
SL016881,P0113,W04,2024-09-06,14,0
SL016882,P0288,W05,2024-06-03,17,0
SL016883,P0277,W02,2024-03-19,35,0
SL016884,P0452,W03,2024-01-19,35,0
SL016885,P0428,W03,2024-09-25,49,0
SL016886,P0083,W01,2024-02-14,45,0
SL016887,P0450,W02,2024-09-18,32,0
SL016888,P0218,W01,2024-08-09,10,0
SL016889,P0226,W03,2024-05-08,29,0
SL016890,P0270,W01,2024-04-15,12,0
SL016891,P0015,W04,2024-09-07,9,1
SL016892,P0404,W02,2024-04-30,26,0
SL016893,P0290,W05,2024-08-17,21,0
SL016894,P0420,W04,2024-10-07,1,0
SL016895,P0339,W05,2024-08-14,36,1
SL016896,P0265,W01,2024-10-01,19,0
SL016897,P0199,W03,2024-05-17,6,1
SL016898,P0158,W04,2024-06-21,47,0
SL016899,P0333,W02,2024-11-22,18,0
SL016900,P0475,W05,2024-09-27,37,0
SL016901,P0447,W04,2024-08-02,8,0
SL016902,P0492,W03,2024-08-15,11,0
SL016903,P0419,W02,2024-04-16,5,0
SL016904,P0397,W02,2024-06-07,21,0
SL016905,P0207,W05,2024-05-15,40,0
SL016906,P0174,W04,2024-09-07,43,1
SL016907,P0184,W04,2024-01-30,21,0
SL016908,P0265,W02,2024-04-07,20,0
SL016909,P0493,W01,2024-04-06,42,0
SL016910,P0471,W02,2024-09-13,9,0
SL016911,P0246,W03,2024-09-28,2,0
SL016912,P0036,W04,2024-01-11,49,1
SL016913,P0373,W05,2024-12-07,4,0
SL016914,P0488,W04,2024-06-16,26,0
SL016915,P0259,W02,2024-07-29,12,0
SL016916,P0482,W03,2024-06-20,19,0
SL016917,P0019,W01,2024-11-21,19,0
SL016918,P0412,W04,2024-04-29,19,1
SL016919,P0023,W02,2024-07-03,29,0
SL016920,P0104,W02,2024-02-08,39,0
SL016921,P0241,W02,2024-09-13,45,0
SL016922,P0493,W03,2024-10-05,34,1
SL016923,P0391,W02,2024-08-17,8,0
SL016924,P0361,W02,2024-04-24,6,1
SL016925,P0204,W02,2024-10-30,32,0
SL016926,P0253,W04,2024-03-31,28,0
SL016927,P0142,W02,2024-11-04,11,0
SL016928,P0302,W03,2024-03-01,28,0
SL016929,P0143,W04,2024-04-12,32,0
SL016930,P0451,W02,2024-08-02,41,0
SL016931,P0271,W01,2024-04-11,8,1
SL016932,P0307,W03,2024-05-22,20,0
SL016933,P0472,W01,2024-03-30,24,1
SL016934,P0500,W03,2024-04-27,27,0
SL016935,P0110,W01,2024-05-18,47,0
SL016936,P0008,W02,2024-10-29,11,0
SL016937,P0069,W01,2024-08-27,47,0
SL016938,P0190,W01,2024-05-15,23,0
SL016939,P0179,W03,2024-01-05,22,0
SL016940,P0063,W02,2024-07-27,5,0
SL016941,P0068,W03,2024-03-27,48,0
SL016942,P0206,W02,2024-12-12,34,0
SL016943,P0400,W05,2024-11-14,31,0
SL016944,P0468,W04,2024-10-03,47,0
SL016945,P0408,W04,2024-04-30,37,0
SL016946,P0006,W03,2024-09-01,47,0
SL016947,P0119,W02,2024-12-23,26,0
SL016948,P0313,W01,2024-03-30,23,0
SL016949,P0031,W04,2024-05-19,43,0
SL016950,P0006,W03,2024-04-21,38,0
SL016951,P0483,W03,2024-08-27,38,0
SL016952,P0207,W03,2024-09-28,32,1
SL016953,P0157,W02,2024-05-22,5,0
SL016954,P0067,W03,2024-07-25,25,1
SL016955,P0459,W05,2024-04-28,33,0
SL016956,P0387,W01,2024-03-24,7,0
SL016957,P0412,W03,2024-09-07,16,0
SL016958,P0330,W02,2024-10-04,49,0
SL016959,P0370,W01,2024-06-11,29,0
SL016960,P0353,W01,2024-05-21,15,0
SL016961,P0432,W04,2024-12-15,20,0
SL016962,P0336,W03,2024-01-31,22,0
SL016963,P0379,W03,2024-11-21,10,0
SL016964,P0394,W02,2024-03-31,8,0
SL016965,P0289,W05,2024-05-07,32,1
SL016966,P0484,W05,2024-09-23,28,0
SL016967,P0451,W04,2024-02-05,9,0
SL016968,P0453,W05,2024-12-01,31,0
SL016969,P0140,W02,2024-10-06,23,0
SL016970,P0441,W04,2024-07-31,19,0
SL016971,P0300,W03,2024-08-20,32,0
SL016972,P0013,W05,2024-08-15,10,0
SL016973,P0152,W02,2024-10-24,20,0
SL016974,P0428,W02,2024-08-24,35,0
SL016975,P0313,W03,2024-01-21,31,0
SL016976,P0352,W02,2024-04-05,11,0
SL016977,P0400,W04,2024-02-20,43,0
SL016978,P0480,W04,2024-12-02,40,0
SL016979,P0109,W01,2024-11-06,10,0
SL016980,P0485,W03,2024-03-02,9,0
SL016981,P0376,W02,2024-12-08,42,0
SL016982,P0356,W05,2024-06-01,10,0
SL016983,P0149,W04,2024-08-11,37,0
SL016984,P0367,W03,2024-05-21,37,0
SL016985,P0204,W03,2024-02-10,7,0
SL016986,P0307,W04,2024-06-14,20,0
SL016987,P0021,W01,2024-07-08,20,0
SL016988,P0060,W03,2024-10-23,8,0
SL016989,P0435,W02,2024-02-14,17,0
SL016990,P0021,W05,2024-07-26,38,0
SL016991,P0363,W05,2024-04-05,25,0
SL016992,P0382,W04,2024-10-01,13,0
SL016993,P0245,W03,2024-10-19,45,0
SL016994,P0390,W05,2024-08-22,13,1
SL016995,P0073,W03,2024-12-06,48,0
SL016996,P0449,W04,2024-07-25,2,0
SL016997,P0076,W01,2024-01-26,37,0
SL016998,P0186,W05,2024-12-15,42,0
SL016999,P0078,W02,2024-12-25,42,0
SL017000,P0390,W04,2024-07-25,11,0
SL017001,P0065,W01,2024-05-20,20,1
SL017002,P0342,W02,2024-12-12,9,1
SL017003,P0290,W02,2024-03-27,45,0
SL017004,P0056,W05,2024-04-07,45,0
SL017005,P0331,W03,2024-01-23,29,0
SL017006,P0259,W04,2024-09-06,34,1
SL017007,P0426,W02,2024-12-29,5,0
SL017008,P0190,W05,2024-09-06,31,0
SL017009,P0006,W01,2024-05-27,26,0
SL017010,P0006,W02,2024-02-23,37,0
SL017011,P0191,W01,2024-11-10,44,0
SL017012,P0148,W04,2024-02-08,20,0
SL017013,P0405,W05,2024-11-29,8,1
SL017014,P0258,W01,2024-08-05,6,0
SL017015,P0218,W03,2024-12-12,18,0
SL017016,P0479,W01,2024-08-24,8,1
SL017017,P0090,W01,2024-11-20,25,0
SL017018,P0312,W05,2024-11-19,2,1
SL017019,P0352,W05,2024-12-08,28,0
SL017020,P0010,W02,2024-10-03,42,0
SL017021,P0087,W01,2024-08-12,25,0
SL017022,P0250,W01,2024-05-23,20,1
SL017023,P0326,W05,2024-10-14,6,0
SL017024,P0151,W03,2024-07-29,37,0
SL017025,P0476,W05,2024-06-02,16,0
SL017026,P0113,W03,2024-09-15,35,0
SL017027,P0030,W05,2024-08-14,36,0
SL017028,P0128,W04,2024-03-22,1,0
SL017029,P0078,W01,2024-03-28,14,0
SL017030,P0421,W03,2024-11-04,14,0
SL017031,P0055,W04,2024-01-04,24,0
SL017032,P0480,W03,2024-06-21,19,1
SL017033,P0305,W02,2024-02-01,38,0
SL017034,P0034,W02,2024-08-21,44,0
SL017035,P0105,W01,2024-08-13,18,0
SL017036,P0172,W04,2024-12-04,9,1
SL017037,P0499,W04,2024-07-24,13,0
SL017038,P0022,W02,2024-04-11,45,0
SL017039,P0287,W01,2024-02-27,19,0
SL017040,P0391,W02,2024-09-25,10,1
SL017041,P0105,W04,2024-05-29,38,1
SL017042,P0149,W03,2024-09-08,3,0
SL017043,P0272,W04,2024-02-13,48,0
SL017044,P0276,W01,2024-01-30,41,0
SL017045,P0299,W04,2024-01-12,17,1
SL017046,P0172,W05,2024-01-14,23,0
SL017047,P0047,W04,2024-10-18,27,0
SL017048,P0114,W05,2024-02-14,9,0
SL017049,P0275,W02,2024-07-18,5,0
SL017050,P0304,W05,2024-01-24,19,0
SL017051,P0480,W04,2024-09-07,29,0
SL017052,P0207,W04,2024-04-28,15,0
SL017053,P0453,W04,2024-03-18,42,1
SL017054,P0395,W01,2024-08-29,36,1
SL017055,P0463,W02,2024-07-21,12,0
SL017056,P0413,W05,2024-08-24,14,0
SL017057,P0242,W03,2024-10-20,15,0
SL017058,P0301,W05,2024-12-13,31,0
SL017059,P0196,W04,2024-03-27,5,0
SL017060,P0497,W03,2024-07-28,44,0
SL017061,P0164,W03,2024-10-02,3,1
SL017062,P0176,W05,2024-04-06,47,0
SL017063,P0343,W05,2024-01-02,30,1
SL017064,P0271,W05,2024-08-16,47,0
SL017065,P0110,W05,2024-08-30,12,1
SL017066,P0172,W02,2024-09-14,15,0
SL017067,P0451,W01,2024-02-11,38,0
SL017068,P0352,W01,2024-07-31,28,0
