Transaction_ID,SKU,Warehouse_ID,Transaction_Date,Transaction_Type,Quantity
TX012604,P0107,W03,2024-08-28,Issue,-89
TX012605,P0146,W05,2024-03-28,Receipt,173
TX012606,P0118,W01,2024-08-28,Issue,-166
TX012607,P0208,W05,2024-09-12,Issue,-195
TX012608,P0467,W05,2024-08-09,Issue,-122
TX012609,P0079,W03,2024-11-09,Receipt,195
TX012610,P0477,W03,2024-05-03,Issue,-45
TX012611,P0335,W03,2024-12-07,Receipt,107
TX012612,P0380,W03,2024-09-12,Receipt,12
TX012613,P0285,W04,2024-09-12,Issue,-72
TX012614,P0273,W05,2024-04-02,Issue,-178
TX012615,P0015,W02,2024-03-24,Issue,-86
TX012616,P0168,W04,2024-09-28,Receipt,14
TX012617,P0075,W05,2024-07-18,Receipt,23
TX012618,P0259,W01,2024-05-09,Issue,-162
TX012619,P0461,W03,2024-08-03,Receipt,171
TX012620,P0166,W03,2024-07-26,Issue,-121
TX012621,P0393,W03,2024-05-09,Receipt,82
TX012622,P0375,W05,2024-10-24,Receipt,124
TX012623,P0468,W01,2024-09-07,Receipt,163
TX012624,P0125,W01,2024-08-27,Receipt,181
TX012625,P0246,W04,2024-01-04,Receipt,142
TX012626,P0176,W04,2024-01-10,Receipt,104
TX012627,P0474,W05,2024-04-24,Receipt,67
TX012628,P0057,W04,2024-10-05,Receipt,194
TX012629,P0204,W04,2024-07-24,Receipt,55
TX012630,P0177,W03,2024-03-14,Issue,-42
TX012631,P0223,W04,2024-11-11,Issue,-86
TX012632,P0386,W04,2024-10-09,Receipt,89
TX012633,P0417,W04,2024-04-01,Issue,-154
TX012634,P0272,W05,2024-03-18,Receipt,155
TX012635,P0261,W04,2024-09-19,Issue,-120
TX012636,P0437,W02,2024-02-08,Receipt,89
TX012637,P0209,W02,2024-07-16,Receipt,127
TX012638,P0063,W04,2024-10-17,Receipt,38
TX012639,P0241,W02,2024-06-02,Receipt,93
TX012640,P0056,W03,2024-11-19,Issue,-105
TX012641,P0232,W05,2024-05-17,Issue,-19
TX012642,P0416,W04,2024-12-26,Receipt,123
TX012643,P0399,W02,2024-01-13,Receipt,58
TX012644,P0189,W03,2024-10-25,Receipt,6
TX012645,P0268,W03,2024-04-26,Receipt,44
TX012646,P0401,W04,2024-01-12,Issue,-1
TX012647,P0138,W03,2024-06-18,Issue,-108
TX012648,P0346,W03,2024-06-08,Issue,-158
TX012649,P0172,W04,2024-05-23,Receipt,179
TX012650,P0220,W02,2024-06-11,Issue,-63
TX012651,P0412,W01,2024-05-02,Receipt,101
TX012652,P0215,W05,2024-03-31,Issue,-29
TX012653,P0276,W04,2024-12-03,Issue,-80
TX012654,P0337,W02,2024-06-17,Issue,-16
TX012655,P0436,W03,2024-09-02,Issue,-85
TX012656,P0492,W01,2024-10-29,Receipt,126
TX012657,P0392,W03,2024-05-18,Receipt,174
TX012658,P0251,W01,2024-12-24,Issue,-152
TX012659,P0114,W01,2024-08-31,Issue,-110
TX012660,P0463,W02,2024-09-19,Issue,-43
TX012661,P0489,W04,2024-03-03,Receipt,79
TX012662,P0215,W02,2024-12-14,Receipt,36
TX012663,P0117,W04,2024-05-07,Issue,-15
TX012664,P0462,W02,2024-08-26,Receipt,46
TX012665,P0360,W01,2024-12-31,Issue,-38
TX012666,P0366,W02,2024-09-29,Receipt,149
TX012667,P0283,W05,2024-08-30,Issue,-129
TX012668,P0491,W04,2024-08-29,Issue,-118
TX012669,P0205,W04,2024-06-01,Issue,-105
TX012670,P0295,W02,2024-02-28,Receipt,153
TX012671,P0363,W01,2024-08-17,Issue,-179
TX012672,P0089,W01,2024-02-06,Issue,-18
TX012673,P0218,W03,2024-03-14,Issue,-4
TX012674,P0319,W02,2024-06-30,Receipt,173
TX012675,P0492,W03,2024-04-17,Issue,-151
TX012676,P0075,W01,2024-04-20,Receipt,153
TX012677,P0294,W03,2024-09-06,Issue,-158
TX012678,P0073,W04,2024-01-12,Issue,-117
TX012679,P0363,W04,2024-09-21,Issue,-113
TX012680,P0225,W05,2024-10-14,Receipt,174
TX012681,P0179,W04,2024-08-26,Receipt,156
TX012682,P0080,W05,2024-03-22,Issue,-38
TX012683,P0241,W01,2024-04-16,Receipt,34
TX012684,P0212,W05,2024-06-09,Receipt,81
TX012685,P0391,W02,2024-06-10,Issue,-58
TX012686,P0161,W02,2024-07-13,Receipt,44
TX012687,P0077,W04,2024-05-08,Issue,-36
TX012688,P0431,W05,2024-05-12,Receipt,101
TX012689,P0035,W02,2024-02-07,Receipt,33
TX012690,P0068,W05,2024-01-21,Issue,-67
TX012691,P0063,W01,2024-02-28,Receipt,128
TX012692,P0351,W03,2024-04-03,Issue,-185
TX012693,P0094,W02,2024-10-02,Receipt,112
TX012694,P0131,W05,2024-12-16,Receipt,9
TX012695,P0297,W02,2024-02-12,Receipt,2
TX012696,P0091,W02,2024-08-19,Issue,-142
TX012697,P0416,W01,2024-11-13,Receipt,174
TX012698,P0431,W02,2024-09-14,Issue,-106
TX012699,P0166,W03,2024-11-25,Receipt,24
TX012700,P0378,W02,2024-10-25,Receipt,169
TX012701,P0262,W01,2024-10-12,Issue,-29
TX012702,P0377,W04,2024-06-15,Issue,-87
TX012703,P0446,W01,2024-07-12,Issue,-48
TX012704,P0008,W01,2024-01-03,Issue,-154
TX012705,P0310,W05,2024-07-22,Receipt,104
TX012706,P0088,W05,2024-04-08,Receipt,151
TX012707,P0463,W04,2024-05-08,Issue,-95
TX012708,P0409,W03,2024-05-08,Issue,-30
TX012709,P0155,W02,2024-10-11,Issue,-188
TX012710,P0492,W01,2024-08-15,Receipt,189
TX012711,P0269,W04,2024-09-21,Issue,-56
TX012712,P0212,W03,2024-05-19,Issue,-115
TX012713,P0133,W02,2024-11-08,Receipt,133
TX012714,P0486,W05,2024-08-17,Issue,-121
TX012715,P0327,W04,2024-12-04,Receipt,6
TX012716,P0058,W01,2024-12-28,Issue,-193
TX012717,P0453,W04,2024-04-25,Receipt,20
TX012718,P0156,W02,2024-12-05,Issue,-27
TX012719,P0037,W01,2024-08-15,Issue,-33
TX012720,P0221,W01,2024-04-19,Receipt,85
TX012721,P0234,W03,2024-12-11,Receipt,75
TX012722,P0421,W01,2024-03-19,Issue,-65
TX012723,P0123,W02,2024-11-09,Issue,-107
TX012724,P0135,W02,2024-02-27,Issue,-114
TX012725,P0430,W02,2024-06-16,Receipt,142
TX012726,P0090,W01,2024-02-13,Issue,-131
TX012727,P0239,W05,2024-04-08,Issue,-15
TX012728,P0186,W04,2024-11-14,Issue,-157
TX012729,P0083,W02,2024-05-30,Issue,-117
TX012730,P0074,W03,2024-10-03,Issue,-182
TX012731,P0184,W03,2024-05-23,Receipt,176
TX012732,P0362,W01,2024-12-19,Receipt,193
TX012733,P0468,W01,2024-03-08,Receipt,18
TX012734,P0110,W03,2024-01-08,Issue,-10
TX012735,P0351,W01,2024-10-28,Issue,-191
TX012736,P0228,W03,2024-12-03,Issue,-131
TX012737,P0110,W04,2024-02-06,Issue,-138
TX012738,P0262,W05,2024-03-04,Issue,-121
TX012739,P0463,W02,2024-03-20,Receipt,72
TX012740,P0088,W04,2024-08-05,Issue,-171
TX012741,P0286,W01,2024-08-05,Receipt,92
TX012742,P0009,W04,2024-03-22,Receipt,128
TX012743,P0065,W05,2024-06-27,Receipt,184
TX012744,P0306,W03,2024-10-17,Issue,-39
TX012745,P0239,W03,2024-01-20,Receipt,61
TX012746,P0399,W03,2024-05-02,Receipt,117
TX012747,P0314,W01,2024-10-02,Issue,-122
TX012748,P0134,W05,2024-03-15,Issue,-93
TX012749,P0207,W05,2024-03-03,Receipt,41
TX012750,P0327,W01,2024-03-17,Receipt,141
TX012751,P0302,W02,2024-12-19,Receipt,57
TX012752,P0347,W03,2024-09-25,Receipt,4
TX012753,P0394,W04,2024-11-22,Issue,-162
TX012754,P0096,W04,2024-12-18,Issue,-18
TX012755,P0469,W04,2024-03-26,Issue,-22
TX012756,P0172,W02,2024-06-03,Receipt,75
TX012757,P0037,W01,2024-12-16,Issue,-73
TX012758,P0310,W01,2024-11-10,Issue,-98
TX012759,P0102,W03,2024-08-02,Receipt,169
TX012760,P0228,W02,2024-10-17,Issue,-82
TX012761,P0462,W04,2024-12-17,Receipt,150
TX012762,P0234,W01,2024-07-01,Receipt,169
TX012763,P0295,W02,2024-11-20,Issue,-10
TX012764,P0316,W05,2024-09-15,Receipt,92
TX012765,P0041,W02,2024-06-18,Issue,-190
TX012766,P0048,W03,2024-10-21,Receipt,23
TX012767,P0334,W04,2024-10-26,Issue,-3
TX012768,P0258,W01,2024-07-25,Issue,-123
TX012769,P0152,W01,2024-07-12,Issue,-199
TX012770,P0010,W05,2024-07-01,Issue,-96
TX012771,P0426,W05,2024-01-31,Receipt,189
TX012772,P0390,W05,2024-06-09,Issue,-44
TX012773,P0131,W03,2024-05-21,Receipt,193
TX012774,P0190,W04,2024-08-09,Receipt,188
TX012775,P0418,W05,2024-04-07,Receipt,153
TX012776,P0474,W04,2024-08-26,Receipt,154
TX012777,P0254,W04,2024-01-29,Receipt,163
TX012778,P0330,W05,2024-01-08,Receipt,28
TX012779,P0166,W04,2024-11-28,Issue,-75
TX012780,P0438,W01,2024-02-18,Issue,-140
TX012781,P0085,W04,2024-05-23,Receipt,115
TX012782,P0500,W04,2024-03-29,Issue,-43
TX012783,P0025,W01,2024-06-16,Issue,-153
TX012784,P0194,W01,2024-01-03,Receipt,29
TX012785,P0036,W02,2024-01-13,Issue,-182
TX012786,P0321,W02,2024-08-17,Issue,-180
TX012787,P0172,W05,2024-07-23,Issue,-1
TX012788,P0490,W03,2024-01-26,Receipt,168
TX012789,P0252,W04,2024-06-10,Issue,-87
TX012790,P0164,W04,2024-05-18,Issue,-51
TX012791,P0428,W03,2024-10-15,Issue,-153
TX012792,P0344,W05,2024-07-31,Issue,-17
TX012793,P0458,W04,2024-12-08,Receipt,7
TX012794,P0243,W02,2024-07-31,Issue,-186
TX012795,P0035,W04,2024-10-21,Issue,-70
TX012796,P0444,W01,2024-06-22,Receipt,95
TX012797,P0342,W04,2024-07-28,Receipt,72
TX012798,P0366,W04,2024-02-11,Receipt,29
TX012799,P0431,W01,2024-05-08,Issue,-44
TX012800,P0482,W02,2024-11-18,Receipt,52
TX012801,P0480,W01,2024-07-28,Receipt,31
TX012802,P0144,W03,2024-04-19,Issue,-46
TX012803,P0383,W02,2024-04-18,Receipt,180
TX012804,P0478,W04,2024-01-20,Issue,-174
TX012805,P0164,W01,2024-05-15,Issue,-29
TX012806,P0443,W01,2024-11-17,Issue,-101
TX012807,P0189,W02,2024-04-25,Issue,-72
TX012808,P0223,W01,2024-06-19,Issue,-197
TX012809,P0478,W03,2024-12-03,Issue,-100
TX012810,P0069,W05,2024-09-09,Issue,-60
TX012811,P0472,W04,2024-09-01,Issue,-3
TX012812,P0174,W03,2024-04-29,Issue,-69
TX012813,P0484,W01,2024-07-20,Issue,-72
TX012814,P0347,W05,2024-10-26,Receipt,180
TX012815,P0142,W04,2024-04-21,Receipt,37
TX012816,P0101,W03,2024-10-16,Receipt,76
TX012817,P0461,W02,2024-09-18,Issue,-146
TX012818,P0276,W04,2024-10-29,Issue,-91
TX012819,P0028,W02,2024-02-20,Receipt,71
TX012820,P0371,W04,2024-08-22,Receipt,107
TX012821,P0384,W01,2024-01-21,Issue,-47
TX012822,P0262,W03,2024-07-26,Receipt,114
TX012823,P0201,W04,2024-12-31,Issue,-100
TX012824,P0278,W02,2024-12-01,Issue,-72
TX012825,P0343,W04,2024-09-07,Issue,-157
TX012826,P0253,W04,2024-07-07,Issue,-18
TX012827,P0136,W04,2024-11-17,Issue,-69
TX012828,P0129,W01,2024-01-16,Issue,-61
TX012829,P0071,W03,2024-02-07,Issue,-189
TX012830,P0376,W05,2024-09-28,Receipt,126
TX012831,P0189,W04,2024-08-30,Issue,-133
TX012832,P0381,W04,2024-04-20,Issue,-169
TX012833,P0317,W01,2024-07-09,Receipt,153
TX012834,P0332,W02,2024-10-09,Issue,-65
TX012835,P0167,W05,2024-01-04,Receipt,75
TX012836,P0081,W05,2024-06-08,Receipt,41
TX012837,P0050,W05,2024-12-06,Issue,-110
TX012838,P0336,W01,2024-09-26,Issue,-179
TX012839,P0196,W05,2024-08-30,Receipt,177
TX012840,P0229,W02,2024-04-23,Issue,-47
TX012841,P0265,W03,2024-04-24,Issue,-133
TX012842,P0009,W05,2024-11-20,Issue,-152
TX012843,P0475,W04,2024-04-03,Receipt,70
TX012844,P0076,W02,2024-08-15,Issue,-188
TX012845,P0418,W02,2024-12-06,Issue,-123
TX012846,P0151,W05,2024-10-06,Issue,-75
TX012847,P0483,W04,2024-03-27,Issue,-30
TX012848,P0232,W02,2024-10-14,Receipt,140
TX012849,P0265,W01,2024-08-05,Receipt,143
TX012850,P0491,W05,2024-02-27,Issue,-142
TX012851,P0461,W04,2024-07-02,Issue,-136
TX012852,P0372,W03,2024-10-02,Issue,-112
TX012853,P0178,W02,2024-08-13,Receipt,48
TX012854,P0494,W03,2024-05-09,Issue,-141
TX012855,P0314,W04,2024-03-13,Receipt,28
TX012856,P0121,W01,2024-10-27,Receipt,84
TX012857,P0043,W04,2024-01-15,Issue,-49
TX012858,P0130,W03,2024-05-09,Receipt,26
TX012859,P0239,W04,2024-07-11,Receipt,184
TX012860,P0450,W04,2024-03-25,Issue,-41
TX012861,P0285,W02,2024-11-24,Receipt,104
TX012862,P0429,W04,2024-10-23,Issue,-168
TX012863,P0441,W01,2024-12-12,Issue,-126
TX012864,P0150,W02,2024-06-14,Receipt,23
TX012865,P0427,W01,2024-08-27,Issue,-189
TX012866,P0469,W03,2024-02-21,Receipt,15
TX012867,P0315,W04,2024-04-30,Issue,-1
TX012868,P0111,W05,2024-02-19,Issue,-49
TX012869,P0134,W04,2024-10-02,Issue,-125
TX012870,P0239,W05,2024-03-26,Receipt,66
TX012871,P0185,W02,2024-01-17,Issue,-50
TX012872,P0412,W03,2024-03-02,Issue,-77
TX012873,P0208,W05,2024-11-01,Issue,-14
TX012874,P0385,W04,2024-11-17,Issue,-26
TX012875,P0407,W04,2024-03-03,Receipt,131
TX012876,P0136,W04,2024-11-30,Issue,-146
TX012877,P0500,W03,2024-06-09,Receipt,31
TX012878,P0189,W05,2024-05-11,Receipt,34
TX012879,P0072,W05,2024-05-02,Issue,-42
TX012880,P0490,W03,2024-07-11,Receipt,69
TX012881,P0257,W01,2024-07-18,Receipt,191
TX012882,P0267,W02,2024-07-26,Issue,-32
TX012883,P0008,W03,2024-12-14,Issue,-127
TX012884,P0495,W04,2024-04-13,Receipt,27
TX012885,P0051,W01,2024-04-28,Issue,-131
TX012886,P0287,W05,2024-11-25,Issue,-1
TX012887,P0366,W02,2024-05-30,Receipt,120
TX012888,P0164,W04,2024-07-20,Issue,-68
TX012889,P0200,W04,2024-12-28,Receipt,58
TX012890,P0472,W04,2024-09-04,Receipt,183
TX012891,P0091,W03,2024-01-01,Issue,-87
TX012892,P0285,W05,2024-11-21,Issue,-68
TX012893,P0384,W01,2024-03-21,Receipt,148
TX012894,P0236,W02,2024-02-29,Issue,-140
TX012895,P0082,W04,2024-11-14,Issue,-64
TX012896,P0201,W03,2024-02-18,Receipt,95
TX012897,P0164,W03,2024-11-26,Issue,-73
TX012898,P0255,W02,2024-04-02,Issue,-162
TX012899,P0038,W01,2024-02-29,Receipt,168
TX012900,P0334,W03,2024-01-28,Issue,-174
TX012901,P0269,W03,2024-03-17,Issue,-158
TX012902,P0168,W05,2024-05-11,Issue,-175
TX012903,P0308,W05,2024-06-28,Issue,-123
TX012904,P0280,W01,2024-03-20,Issue,-174
TX012905,P0189,W02,2024-11-05,Issue,-150
TX012906,P0231,W04,2024-06-10,Issue,-7
TX012907,P0078,W03,2024-01-16,Issue,-36
TX012908,P0072,W04,2024-12-05,Issue,-9
TX012909,P0140,W04,2024-09-10,Issue,-43
TX012910,P0308,W04,2024-12-23,Issue,-132
TX012911,P0351,W01,2024-10-17,Issue,-38
TX012912,P0482,W02,2024-02-05,Receipt,156
TX012913,P0356,W02,2024-03-21,Issue,-82
TX012914,P0469,W05,2024-06-13,Receipt,197
TX012915,P0388,W04,2024-03-27,Issue,-2
TX012916,P0395,W04,2024-06-22,Receipt,11
TX012917,P0184,W03,2024-02-04,Receipt,158
TX012918,P0234,W01,2024-07-01,Issue,-172
TX012919,P0485,W04,2024-05-13,Receipt,91
TX012920,P0233,W01,2024-11-16,Receipt,112
TX012921,P0007,W05,2024-05-06,Issue,-15
TX012922,P0311,W01,2024-12-25,Receipt,168
TX012923,P0126,W02,2024-08-21,Receipt,182
TX012924,P0076,W01,2024-01-03,Issue,-129
TX012925,P0447,W04,2024-02-14,Receipt,180
TX012926,P0389,W04,2024-06-27,Receipt,156
TX012927,P0387,W04,2024-03-19,Issue,-72
TX012928,P0480,W04,2024-07-19,Receipt,150
TX012929,P0232,W01,2024-04-07,Issue,-188
TX012930,P0244,W04,2024-01-25,Receipt,25
TX012931,P0320,W02,2024-03-21,Receipt,9
TX012932,P0483,W03,2024-02-24,Issue,-136
TX012933,P0484,W04,2024-07-18,Receipt,171
TX012934,P0396,W05,2024-03-06,Issue,-181
TX012935,P0478,W03,2024-09-18,Issue,-22
TX012936,P0254,W01,2024-05-30,Receipt,57
TX012937,P0161,W02,2024-02-19,Receipt,2
TX012938,P0424,W02,2024-03-17,Issue,-125
TX012939,P0425,W05,2024-12-18,Issue,-121
TX012940,P0131,W04,2024-10-17,Issue,-99
TX012941,P0154,W05,2024-08-20,Issue,-198
TX012942,P0294,W04,2024-12-07,Receipt,11
TX012943,P0244,W04,2024-11-28,Issue,-87
TX012944,P0233,W02,2024-03-10,Issue,-107
TX012945,P0034,W02,2024-12-26,Receipt,183
TX012946,P0195,W04,2024-03-27,Issue,-19
TX012947,P0078,W02,2024-06-25,Receipt,51
TX012948,P0237,W02,2024-04-16,Issue,-170
TX012949,P0366,W02,2024-02-16,Issue,-152
TX012950,P0142,W04,2024-04-02,Issue,-10
TX012951,P0081,W04,2024-04-04,Issue,-173
TX012952,P0079,W03,2024-09-14,Issue,-146
TX012953,P0396,W02,2024-05-25,Receipt,109
TX012954,P0295,W04,2024-01-24,Issue,-83
TX012955,P0489,W02,2024-09-26,Issue,-88
TX012956,P0108,W03,2024-02-07,Issue,-25
TX012957,P0350,W03,2024-02-10,Issue,-40
TX012958,P0318,W01,2024-02-03,Issue,-63
TX012959,P0177,W04,2024-03-08,Receipt,191
TX012960,P0315,W03,2024-07-20,Issue,-191
TX012961,P0307,W04,2024-11-23,Receipt,192
TX012962,P0455,W04,2024-06-14,Receipt,137
TX012963,P0240,W02,2024-03-31,Issue,-35
TX012964,P0291,W04,2024-07-09,Receipt,156
TX012965,P0179,W02,2024-10-12,Issue,-141
TX012966,P0499,W02,2024-11-18,Receipt,105
TX012967,P0116,W02,2024-02-08,Issue,-87
TX012968,P0031,W05,2024-10-24,Issue,-90
TX012969,P0500,W04,2024-06-25,Issue,-21
TX012970,P0296,W03,2024-03-28,Issue,-56
TX012971,P0421,W04,2024-09-04,Issue,-137
TX012972,P0142,W01,2024-12-13,Issue,-118
TX012973,P0243,W04,2024-12-16,Issue,-46
TX012974,P0442,W05,2024-01-19,Receipt,122
TX012975,P0124,W01,2024-06-05,Receipt,149
TX012976,P0028,W01,2024-10-15,Receipt,111
TX012977,P0245,W02,2024-08-02,Issue,-87
TX012978,P0012,W03,2024-07-28,Receipt,41
TX012979,P0361,W01,2024-02-08,Issue,-70
TX012980,P0070,W05,2024-06-13,Issue,-63
TX012981,P0324,W03,2024-05-20,Receipt,29
TX012982,P0097,W04,2024-10-27,Receipt,65
TX012983,P0056,W05,2024-02-04,Receipt,137
TX012984,P0005,W03,2024-10-01,Issue,-195
TX012985,P0393,W05,2024-11-01,Issue,-119
TX012986,P0062,W01,2024-03-17,Issue,-137
TX012987,P0103,W02,2024-03-24,Receipt,24
TX012988,P0338,W02,2024-08-10,Issue,-26
TX012989,P0480,W03,2024-01-31,Issue,-16
TX012990,P0479,W02,2024-01-18,Issue,-199
TX012991,P0124,W01,2024-08-07,Issue,-17
TX012992,P0290,W05,2024-10-16,Receipt,34
TX012993,P0424,W02,2024-01-22,Issue,-19
TX012994,P0475,W01,2024-08-15,Issue,-136
TX012995,P0357,W05,2024-11-23,Issue,-177
TX012996,P0357,W01,2024-05-10,Issue,-151
TX012997,P0124,W03,2024-05-09,Issue,-16
TX012998,P0118,W05,2024-07-19,Issue,-186
TX012999,P0295,W05,2024-06-02,Issue,-142
TX013000,P0108,W01,2024-07-05,Issue,-82
TX013001,P0269,W02,2024-09-13,Issue,-113
TX013002,P0388,W03,2024-05-04,Receipt,89
TX013003,P0009,W02,2024-02-22,Receipt,61
TX013004,P0200,W04,2024-03-20,Issue,-55
TX013005,P0238,W03,2024-02-12,Issue,-80
TX013006,P0390,W03,2024-05-25,Receipt,44
TX013007,P0289,W01,2024-06-15,Receipt,179
TX013008,P0454,W01,2024-09-12,Issue,-25
TX013009,P0048,W03,2024-01-31,Issue,-25
TX013010,P0337,W03,2024-02-15,Receipt,60
TX013011,P0421,W05,2024-09-13,Issue,-25
TX013012,P0461,W02,2024-05-08,Receipt,191
TX013013,P0150,W01,2024-11-07,Issue,-52
TX013014,P0178,W05,2024-02-15,Issue,-100
TX013015,P0275,W04,2024-12-09,Receipt,121
TX013016,P0284,W03,2024-11-07,Issue,-104
TX013017,P0375,W01,2024-03-18,Receipt,80
TX013018,P0117,W03,2024-01-23,Issue,-134
TX013019,P0448,W05,2024-02-17,Receipt,166
TX013020,P0186,W03,2024-07-08,Issue,-14
TX013021,P0255,W03,2024-05-15,Receipt,108
TX013022,P0363,W05,2024-11-17,Issue,-92
TX013023,P0409,W02,2024-01-05,Issue,-6
TX013024,P0108,W05,2024-10-20,Receipt,165
TX013025,P0328,W03,2024-09-04,Issue,-74
TX013026,P0365,W02,2024-12-18,Issue,-135
TX013027,P0442,W05,2024-05-11,Issue,-75
TX013028,P0416,W05,2024-06-15,Receipt,12
TX013029,P0431,W01,2024-09-20,Issue,-9
TX013030,P0249,W05,2024-04-02,Receipt,175
TX013031,P0075,W03,2024-12-14,Issue,-133
TX013032,P0422,W01,2024-09-12,Issue,-154
TX013033,P0146,W02,2024-02-06,Receipt,106
TX013034,P0496,W01,2024-04-29,Issue,-47
TX013035,P0027,W04,2024-07-06,Receipt,40
TX013036,P0102,W02,2024-04-13,Issue,-189
TX013037,P0293,W04,2024-07-18,Receipt,72
TX013038,P0494,W03,2024-02-28,Receipt,1
TX013039,P0042,W02,2024-10-01,Receipt,170
TX013040,P0036,W02,2024-11-18,Receipt,32
TX013041,P0361,W01,2024-10-05,Receipt,198
TX013042,P0162,W04,2024-05-23,Issue,-58
TX013043,P0399,W04,2024-08-29,Receipt,32
TX013044,P0061,W01,2024-08-25,Receipt,46
TX013045,P0333,W01,2024-06-04,Receipt,69
TX013046,P0411,W01,2024-11-01,Issue,-127
TX013047,P0147,W01,2024-10-26,Receipt,149
TX013048,P0100,W05,2024-04-24,Issue,-91
TX013049,P0077,W01,2024-08-28,Issue,-142
TX013050,P0391,W01,2024-07-24,Receipt,169
TX013051,P0445,W01,2024-09-30,Issue,-57
TX013052,P0493,W05,2024-08-23,Issue,-48
TX013053,P0001,W03,2024-11-11,Receipt,118
TX013054,P0489,W03,2024-06-16,Receipt,89
TX013055,P0405,W01,2024-12-08,Issue,-50
TX013056,P0016,W02,2024-05-06,Issue,-24
TX013057,P0433,W05,2024-07-13,Receipt,91
TX013058,P0413,W01,2024-03-03,Issue,-199
TX013059,P0216,W05,2024-06-16,Receipt,187
TX013060,P0083,W05,2024-11-06,Issue,-193
TX013061,P0091,W03,2024-12-17,Issue,-156
TX013062,P0240,W04,2024-09-21,Receipt,21
TX013063,P0175,W04,2024-03-13,Issue,-165
TX013064,P0129,W04,2024-12-30,Receipt,16
TX013065,P0091,W01,2024-03-01,Receipt,70
TX013066,P0142,W04,2024-11-10,Receipt,149
TX013067,P0331,W01,2024-08-25,Issue,-182
TX013068,P0256,W02,2024-12-07,Issue,-125
TX013069,P0087,W03,2024-03-06,Receipt,2
TX013070,P0303,W02,2024-11-14,Receipt,16
TX013071,P0188,W01,2024-02-14,Receipt,15
TX013072,P0084,W02,2024-05-01,Issue,-125
TX013073,P0117,W04,2024-10-15,Issue,-16
TX013074,P0256,W02,2024-08-11,Receipt,68
TX013075,P0026,W05,2024-11-26,Issue,-186
TX013076,P0274,W05,2024-01-26,Receipt,85
TX013077,P0164,W03,2024-06-06,Issue,-27
TX013078,P0222,W02,2024-01-16,Issue,-24
TX013079,P0437,W01,2024-07-27,Issue,-198
TX013080,P0196,W03,2024-05-17,Issue,-162
TX013081,P0339,W04,2024-07-04,Receipt,166
TX013082,P0062,W04,2024-05-12,Receipt,171
TX013083,P0197,W05,2024-06-05,Issue,-21
TX013084,P0450,W03,2024-10-21,Receipt,158
TX013085,P0138,W04,2024-05-07,Receipt,41
TX013086,P0442,W02,2024-08-23,Issue,-6
TX013087,P0305,W03,2024-09-12,Issue,-190
TX013088,P0107,W02,2024-04-21,Issue,-165
TX013089,P0183,W02,2024-05-07,Receipt,15
TX013090,P0043,W02,2024-08-01,Issue,-18
TX013091,P0075,W03,2024-02-10,Issue,-10
TX013092,P0051,W03,2024-04-21,Receipt,67
TX013093,P0150,W05,2024-10-26,Issue,-91
TX013094,P0299,W03,2024-10-19,Issue,-88
TX013095,P0264,W01,2024-09-21,Issue,-62
TX013096,P0382,W03,2024-02-03,Issue,-196
TX013097,P0003,W05,2024-12-03,Issue,-139
TX013098,P0169,W03,2024-10-01,Issue,-94
TX013099,P0053,W01,2024-02-19,Issue,-192
TX013100,P0424,W03,2024-12-02,Issue,-129
TX013101,P0442,W05,2024-03-25,Issue,-72
TX013102,P0146,W01,2024-01-16,Issue,-75
TX013103,P0306,W05,2024-10-29,Receipt,35
TX013104,P0470,W04,2024-12-05,Receipt,15
TX013105,P0011,W02,2024-08-30,Issue,-112
TX013106,P0450,W05,2024-10-20,Receipt,9
TX013107,P0150,W04,2024-03-07,Receipt,172
TX013108,P0361,W03,2024-11-25,Issue,-168
TX013109,P0063,W01,2024-06-20,Receipt,14
TX013110,P0115,W05,2024-07-09,Issue,-56
TX013111,P0207,W01,2024-01-14,Receipt,6
TX013112,P0136,W04,2024-10-17,Issue,-19
TX013113,P0083,W05,2024-06-02,Receipt,199
TX013114,P0073,W03,2024-05-11,Issue,-144
TX013115,P0069,W03,2024-11-17,Issue,-188
TX013116,P0328,W03,2024-02-23,Issue,-29
TX013117,P0225,W02,2024-05-11,Issue,-49
TX013118,P0113,W03,2024-12-15,Issue,-194
TX013119,P0015,W02,2024-11-19,Issue,-97
TX013120,P0399,W05,2024-10-02,Receipt,96
TX013121,P0361,W05,2024-04-10,Issue,-129
TX013122,P0263,W04,2024-03-27,Issue,-122
TX013123,P0213,W04,2024-06-04,Issue,-130
TX013124,P0110,W01,2024-10-03,Issue,-46
TX013125,P0410,W05,2024-08-12,Issue,-104
TX013126,P0321,W01,2024-06-15,Receipt,166
TX013127,P0435,W04,2024-03-31,Issue,-124
TX013128,P0346,W01,2024-10-01,Issue,-155
TX013129,P0410,W04,2024-05-12,Issue,-82
TX013130,P0126,W02,2024-07-18,Receipt,40
TX013131,P0348,W04,2024-04-05,Issue,-4
TX013132,P0009,W05,2024-12-22,Receipt,16
TX013133,P0154,W05,2024-04-03,Issue,-119
TX013134,P0371,W02,2024-06-17,Receipt,64
TX013135,P0461,W02,2024-06-18,Receipt,40
TX013136,P0005,W04,2024-08-18,Issue,-32
TX013137,P0110,W05,2024-01-06,Issue,-86
TX013138,P0274,W04,2024-07-13,Issue,-31
TX013139,P0053,W04,2024-05-09,Receipt,79
